bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
57	[BUG] [BUGGY] return new TwoDigitNumberField(field); [FE] ComparisonFailure [CONTEXT] protected NumberRule selectNumberRule(int field, int padding) { switch (padding) { case 1: return new UnpaddedNumberField(field); case 2: [BUGGY] return new TwoDigitNumberField(field); [BUGGY] default: return new PaddedNumberField(field, padding); } } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] selectNumberRule [RETURN_TYPE] FastDateFormat$NumberRule  int field int padding [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern sub token value String[] AmPmStrings ERAs mValues months shortMonths shortWeekdays values weekdays long serialVersionUID int FULL LONG MEDIUM SHORT dateStyle field i len length mField mMaxLengthEstimate mSize mStyle padding size style timeStyle tokenLen Rule[] mRules TimeZone mTimeZone timeZone tz boolean colon daylight inLiteral mColon mLocaleForced mTimeZoneForced timeZoneForced NumberRule mRule rule char c mValue peek value TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object key mObj1 mObj2 obj1 obj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2886751345948129	771	771	1	replace	
58	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected NumberRule selectNumberRule(int field, int padding) { switch (padding) { case 1: return new UnpaddedNumberField(field); case 2: [BUGGY] [BUGGY] return new TwoDigitNumberField(field); default: return new PaddedNumberField(field, padding); } } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] selectNumberRule [RETURN_TYPE] FastDateFormat$NumberRule  int field int padding [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern sub token value String[] AmPmStrings ERAs mValues months shortMonths shortWeekdays values weekdays long serialVersionUID int FULL LONG MEDIUM SHORT dateStyle field i len length mField mMaxLengthEstimate mSize mStyle padding size style timeStyle tokenLen Rule[] mRules TimeZone mTimeZone timeZone tz boolean colon daylight inLiteral mColon mLocaleForced mTimeZoneForced timeZoneForced NumberRule mRule rule char c mValue peek value TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object key mObj1 mObj2 obj1 obj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2886751345948129	771	771	1	add	
59	[BUG] [BUGGY] return new PaddedNumberField(field, padding); [FE] ComparisonFailure [CONTEXT] protected NumberRule selectNumberRule(int field, int padding) { switch (padding) { case 1: return new UnpaddedNumberField(field); case 2: return new TwoDigitNumberField(field); default: [BUGGY] return new PaddedNumberField(field, padding); [BUGGY] } } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] selectNumberRule [RETURN_TYPE] FastDateFormat$NumberRule  int field int padding [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern sub token value String[] AmPmStrings ERAs mValues months shortMonths shortWeekdays values weekdays long serialVersionUID int FULL LONG MEDIUM SHORT dateStyle field i len length mField mMaxLengthEstimate mSize mStyle padding size style timeStyle tokenLen Rule[] mRules TimeZone mTimeZone timeZone tz boolean colon daylight inLiteral mColon mLocaleForced mTimeZoneForced timeZoneForced NumberRule mRule rule char c mValue peek value TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object key mObj1 mObj2 obj1 obj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2886751345948129	773	773	1	replace	
60	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected NumberRule selectNumberRule(int field, int padding) { switch (padding) { case 1: return new UnpaddedNumberField(field); case 2: return new TwoDigitNumberField(field); default: [BUGGY] [BUGGY] return new PaddedNumberField(field, padding); } } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] selectNumberRule [RETURN_TYPE] FastDateFormat$NumberRule  int field int padding [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern sub token value String[] AmPmStrings ERAs mValues months shortMonths shortWeekdays values weekdays long serialVersionUID int FULL LONG MEDIUM SHORT dateStyle field i len length mField mMaxLengthEstimate mSize mStyle padding size style timeStyle tokenLen Rule[] mRules TimeZone mTimeZone timeZone tz boolean colon daylight inLiteral mColon mLocaleForced mTimeZoneForced timeZoneForced NumberRule mRule rule char c mValue peek value TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object key mObj1 mObj2 obj1 obj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2886751345948129	773	773	1	add	
61	[BUG] [BUGGY] super(); [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { [BUGGY] super(); [BUGGY] if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	535	535	1	replace	
62	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { [BUGGY] [BUGGY] super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	535	535	1	add	
63	[BUG] [BUGGY] if (pattern == null) { [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); [BUGGY] if (pattern == null) { [BUGGY] throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone;  [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	536	536	1	replace	
64	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); [BUGGY] [BUGGY] if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone;  [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	536	536	1	add	
65	[BUG] [BUGGY] mPattern = pattern; [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } [BUGGY] mPattern = pattern; [BUGGY]  mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	539	539	1	replace	
66	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } [BUGGY] [BUGGY] mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	539	539	1	add	
67	[BUG] [BUGGY] mTimeZoneForced = (timeZone != null); [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; [BUGGY] mTimeZoneForced = (timeZone != null); [BUGGY] if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	541	541	1	replace	
68	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; [BUGGY] [BUGGY] mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	541	541	1	add	
69	[BUG] [BUGGY] if (timeZone == null) { [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); [BUGGY] if (timeZone == null) { [BUGGY] timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	542	542	1	replace	
70	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected FastDateFormat(String pattern, TimeZone timeZone, Locale locale) { super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); [BUGGY] [BUGGY] if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	542	542	1	add	
71	[BUG] [BUGGY] mTimeZone = timeZone; [FE] ComparisonFailure [CONTEXT] super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } [BUGGY] mTimeZone = timeZone; [BUGGY]  mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	545	545	1	replace	
72	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] super(); if (pattern == null) { throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } [BUGGY] [BUGGY] mTimeZone = timeZone; mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	545	545	1	add	
73	[BUG] [BUGGY] mLocaleForced = (locale != null); [FE] ComparisonFailure [CONTEXT] throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; [BUGGY] mLocaleForced = (locale != null); [BUGGY] if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	547	547	1	replace	
74	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] throw new IllegalArgumentException("The pattern must not be null"); } mPattern = pattern; mTimeZoneForced = (timeZone != null); if (timeZone == null) { timeZone = TimeZone.getDefault(); } mTimeZone = timeZone; [BUGGY] [BUGGY] mLocaleForced = (locale != null); if (locale == null) { locale = Locale.getDefault(); } mLocale = locale; } [CLASS] FastDateFormat CharacterLiteral StringLiteral TextField UnpaddedNumberField UnpaddedMonthField PaddedNumberField TwoDigitNumberField TwoDigitYearField TwoDigitMonthField TwelveHourField TwentyFourHourField TimeZoneNameRule TimeZoneNumberRule TimeZoneDisplayKey Pair [METHOD] <init> [RETURN_TYPE] Locale)  String pattern TimeZone timeZone Locale locale [VARIABLES] Locale locale mLocale TimeZoneNumberRule INSTANCE_COLON INSTANCE_NO_COLON TwoDigitYearField INSTANCE String cDefaultPattern mDaylight mPattern mStandard mValue pattern String[] mValues long serialVersionUID int FULL LONG MEDIUM SHORT mField mMaxLengthEstimate mSize mStyle Rule[] mRules TimeZone mTimeZone timeZone boolean mColon mLocaleForced mTimeZoneForced NumberRule mRule char mValue TwoDigitMonthField INSTANCE UnpaddedMonthField INSTANCE Object mObj1 mObj2 Map cDateInstanceCache cDateTimeInstanceCache cInstanceCache cTimeInstanceCache cTimeZoneDisplayCache  	projects/Lang38/src/java/org/apache/commons/lang3/time/FastDateFormat.java	0.2773500981126146	547	547	1	add	
